# Absorption Cross-sections (XS) & Absorbance
# Pure CO
# Wavenumber range: 0-7500 cm-1, T: 296 K, P: 1 atm, step: 1 cm-1, Profile: Voigt, Wing: 50 HW, Scut: 1e-28 cm/mol
# XS in HITRAN-compatible units. Absorbance for path=1m in PNNL-compatible units. Definition in Eqs(7)-(9) of https://spectra.iao.ru/home.sim-theory.sp-functions.
# WN,cm-1      XS,cm**2/molecule   Absorbance,1/(ppm*m) (FORMAT F12.6,3X,E17.10,3X,E17.10)

   84.000000    5.5333244459E-23    1.5899659227E-03
   85.000000    1.3654987112E-23    3.9236745279E-04
   86.000000    3.2770773343E-24    9.4164752829E-05
   87.000000    3.4106788296E-24    9.8003707636E-05
   88.000000    2.0042752215E-22    5.7591585910E-03
   89.000000    6.1875044127E-24    1.7779404153E-04
   90.000000    2.0892494904E-24    6.0033268000E-05
   91.000000    3.6509750123E-24    1.0490846707E-04
   92.000000    5.2660093835E-22    1.5131546235E-02
   93.000000    3.0570276190E-24    8.7841762879E-05
   94.000000    1.4673553977E-24    4.2163533002E-05
   95.000000    4.5543807545E-24    1.3086726198E-04
   96.000000    3.1988124058E-23    9.1915859411E-04
   97.000000    1.7697570740E-24    5.0852854676E-05
   98.000000    1.0798169465E-24    3.1027859734E-05
   99.000000    5.3359594528E-24    1.5332543353E-04
  100.000000    7.0357121133E-24    2.0216675548E-04
  101.000000    8.8603772734E-25    2.5459735942E-05
  102.000000    1.1783835473E-24    3.3860108918E-05
  103.000000    8.5444486589E-24    2.4551934970E-04
  104.000000    2.2709660670E-24    6.5254779356E-05
  105.000000    5.0327972315E-25    1.4461425807E-05
  106.000000    1.5430020848E-24    4.4337192904E-05
  107.000000    3.5926440988E-23    1.0323236502E-03
  108.000000    9.0096402976E-25    2.5888633839E-05
  109.000000    3.1268042570E-25    8.9846750616E-06
  110.000000    5.2672872455E-25    1.5135218091E-05
  111.000000    3.9376464308E-23    1.1314578970E-03
  112.000000    3.8310561745E-25    1.1008298583E-05
  113.000000    2.2765892318E-25    6.5416357455E-06
  114.000000    5.2990899248E-25    1.5226601087E-05
  115.000000    2.5903026463E-24    7.4430714800E-05
  116.000000    1.7577478526E-25    5.0507777263E-06
  117.000000    2.3179722353E-25    6.6605471992E-06
  118.000000    7.0407282951E-25    2.0231089230E-05
  119.000000    5.5710609531E-25    1.6008092704E-05
  120.000000    1.2308175099E-25    3.5366765803E-06
  121.000000    6.3423827837E-26    1.8224437395E-06
  122.000000    1.5322184004E-24    4.4027330525E-05
  123.000000    1.6655096470E-25    4.7857370529E-06
  124.000000    8.2133835945E-26    2.3600640363E-06
  125.000000    5.4064572697E-26    1.5535114388E-06
  126.000000    2.4864175570E-23    7.1445642199E-04
  127.000000    6.0861504160E-26    1.7488169828E-06
  128.000000    2.6706941837E-26    7.6740714985E-07
  129.000000    5.1740229074E-26    1.4867228890E-06
  130.000000    5.6570215925E-25    1.6255095186E-05
  131.000000    2.5577018841E-26    7.3493952433E-07
  132.000000    1.3972203314E-26    4.0148246053E-07
  133.000000    6.1772833263E-26    1.7750034505E-06
  134.000000    7.8099688945E-26    2.2441453635E-06
  135.000000    1.5255194044E-26    4.3834839096E-07
  136.000000    5.8152208526E-27    1.6709670794E-07
  137.000000    1.1582882385E-25    3.3282682879E-06
  138.000000    2.0562194487E-26    5.9084170558E-07
  139.000000    4.6041167345E-27    1.3229639404E-07
  140.000000    4.8427698703E-27    1.3915394156E-07
  141.000000    1.8270333369E-24    5.2498652010E-05
  142.000000    1.3694781974E-26    3.9351093310E-07
  143.000000    2.1913122802E-27    6.2965977970E-08
  144.000000    4.4553587307E-27    1.2802192650E-07
  145.000000    4.9497766896E-26    1.4222871510E-06
  146.000000    2.0615624686E-27    5.9237698867E-08
  147.000000    6.1454774240E-28    1.7658642248E-08
  148.000000    5.3085124283E-27    1.5253676057E-07
  149.000000    5.8602234834E-27    1.6838983019E-07
  150.000000    7.6580018561E-28    2.2004785923E-08
  151.000000    4.4935445481E-28    1.2911917191E-08
  152.000000    1.1664318459E-26    3.3516684307E-07
  153.000000    1.2657518425E-27    3.6370581842E-08
  154.000000    3.1195385388E-28    8.9637974783E-09
  155.000000    3.6840492209E-28    1.0585883362E-08
  156.000000    1.1142073951E-25    3.2016047611E-06
  157.000000    3.4398844237E-28    9.8842911984E-09
  158.000000    1.4058868269E-28    4.0397272344E-09
  159.000000    3.4853443320E-28    1.0014917381E-08
  160.000000    1.5958691764E-27    4.5856295478E-08
  161.000000    1.0755133118E-28    3.0904197504E-09
  162.000000    4.0047331117E-29    1.1507348321E-09
  163.000000    4.9309470683E-28    1.4168765779E-08
  164.000000    2.1298085603E-28    6.1198707322E-09
  165.000000    3.8407629127E-29    1.1036190284E-09
  166.000000    2.9353073973E-29    8.4344208985E-10
  167.000000    2.9501459536E-27    8.4770585552E-08
  168.000000    4.6358060303E-29    1.3320696599E-09
  169.000000    1.4969849350E-29    4.3014919094E-10
  170.000000    2.5422929347E-29    7.3051185979E-10
  171.000000    4.0560977070E-28    1.1654941250E-08
  172.000000    1.2632649973E-29    3.6299123912E-10
  173.000000    3.2996987871E-30    9.4814766024E-11
  174.000000    2.9805207770E-29    8.5643386970E-10
  175.000000    2.8986924449E-29    8.3292101394E-10
  176.000000    3.9361791146E-30    1.1310362729E-10
  177.000000    2.2690332319E-30    6.5199240556E-11
  178.000000    9.0388774222E-29    2.5972644875E-09
  179.000000    4.9297703582E-30    1.4165384577E-10
  180.000000    1.3600214786E-30    3.9079360450E-11
  181.000000    1.8417467016E-30    5.2921431275E-11
  182.000000    6.8503975801E-29    1.9684185910E-09
  183.000000    1.0650098071E-30    3.0602385911E-11
  184.000000    0.0000000000E+00    0.0000000000E+00
  185.000000    0.0000000000E+00    0.0000000000E+00
  186.000000    0.0000000000E+00    0.0000000000E+00
  187.000000    0.0000000000E+00    0.0000000000E+00
  188.000000    0.0000000000E+00    0.0000000000E+00
  189.000000    0.0000000000E+00    0.0000000000E+00
  190.000000    0.0000000000E+00    0.0000000000E+00
  191.000000    0.0000000000E+00    0.0000000000E+00
  192.000000    0.0000000000E+00    0.0000000000E+00
  193.000000    0.0000000000E+00    0.0000000000E+00
  194.000000    0.0000000000E+00    0.0000000000E+00
  195.000000    0.0000000000E+00    0.0000000000E+00
  196.000000    0.0000000000E+00    0.0000000000E+00
  197.000000    0.0000000000E+00    0.0000000000E+00
  198.000000    0.0000000000E+00    0.0000000000E+00
  199.000000    0.0000000000E+00    0.0000000000E+00
  200.000000    0.0000000000E+00    0.0000000000E+00
  201.000000    0.0000000000E+00    0.0000000000E+00
  202.000000    0.0000000000E+00    0.0000000000E+00
  203.000000    0.0000000000E+00    0.0000000000E+00
  204.000000    0.0000000000E+00    0.0000000000E+00
  205.000000    0.0000000000E+00    0.0000000000E+00
  206.000000    0.0000000000E+00    0.0000000000E+00
  207.000000    0.0000000000E+00    0.0000000000E+00
  208.000000    0.0000000000E+00    0.0000000000E+00
  209.000000    0.0000000000E+00    0.0000000000E+00
  210.000000    0.0000000000E+00    0.0000000000E+00
  211.000000    0.0000000000E+00    0.0000000000E+00
  212.000000    0.0000000000E+00    0.0000000000E+00
  213.000000    0.0000000000E+00    0.0000000000E+00
  214.000000    0.0000000000E+00    0.0000000000E+00
  215.000000    0.0000000000E+00    0.0000000000E+00
  216.000000    0.0000000000E+00    0.0000000000E+00
  217.000000    0.0000000000E+00    0.0000000000E+00
  218.000000    0.0000000000E+00    0.0000000000E+00
  219.000000    0.0000000000E+00    0.0000000000E+00
  220.000000    0.0000000000E+00    0.0000000000E+00
  221.000000    0.0000000000E+00    0.0000000000E+00
  222.000000    0.0000000000E+00    0.0000000000E+00
  223.000000    0.0000000000E+00    0.0000000000E+00
  224.000000    0.0000000000E+00    0.0000000000E+00
  225.000000    0.0000000000E+00    0.0000000000E+00
  226.000000    0.0000000000E+00    0.0000000000E+00
  227.000000    0.0000000000E+00    0.0000000000E+00
  228.000000    0.0000000000E+00    0.0000000000E+00
  229.000000    0.0000000000E+00    0.0000000000E+00
  230.000000    0.0000000000E+00    0.0000000000E+00
  231.000000    0.0000000000E+00    0.0000000000E+00
  232.000000    0.0000000000E+00    0.0000000000E+00
  233.000000    0.0000000000E+00    0.0000000000E+00
  234.000000    0.0000000000E+00    0.0000000000E+00
  235.000000    0.0000000000E+00    0.0000000000E+00
  236.000000    0.0000000000E+00    0.0000000000E+00
  237.000000    0.0000000000E+00    0.0000000000E+00
  238.000000    0.0000000000E+00    0.0000000000E+00
  239.000000    0.0000000000E+00    0.0000000000E+00
  240.000000    0.0000000000E+00    0.0000000000E+00
  241.000000    0.0000000000E+00    0.0000000000E+00
  242.000000    0.0000000000E+00    0.0000000000E+00
  243.000000    0.0000000000E+00    0.0000000000E+00
  244.000000    0.0000000000E+00    0.0000000000E+00
  245.000000    0.0000000000E+00    0.0000000000E+00
  246.000000    0.0000000000E+00    0.0000000000E+00
  247.000000    0.0000000000E+00    0.0000000000E+00
  248.000000    0.0000000000E+00    0.0000000000E+00
  249.000000    0.0000000000E+00    0.0000000000E+00
  250.000000    0.0000000000E+00    0.0000000000E+00
  251.000000    0.0000000000E+00    0.0000000000E+00
  252.000000    0.0000000000E+00    0.0000000000E+00
  253.000000    0.0000000000E+00    0.0000000000E+00
  254.000000    0.0000000000E+00    0.0000000000E+00
  255.000000    0.0000000000E+00    0.0000000000E+00
  256.000000    0.0000000000E+00    0.0000000000E+00
  257.000000    0.0000000000E+00    0.0000000000E+00
  258.000000    0.0000000000E+00    0.0000000000E+00
  259.000000    0.0000000000E+00    0.0000000000E+00
  260.000000    0.0000000000E+00    0.0000000000E+00
  261.000000    0.0000000000E+00    0.0000000000E+00
  262.000000    0.0000000000E+00    0.0000000000E+00
  263.000000    0.0000000000E+00    0.0000000000E+00
  264.000000    0.0000000000E+00    0.0000000000E+00
  265.000000    0.0000000000E+00    0.0000000000E+00
  266.000000    0.0000000000E+00    0.0000000000E+00
  267.000000    0.0000000000E+00    0.0000000000E+00
  268.000000    0.0000000000E+00    0.0000000000E+00
  269.000000    0.0000000000E+00    0.0000000000E+00
  270.000000    0.0000000000E+00    0.0000000000E+00
  271.000000    0.0000000000E+00    0.0000000000E+00
  272.000000    0.0000000000E+00    0.0000000000E+00
  273.000000    0.0000000000E+00    0.0000000000E+00
  274.000000    0.0000000000E+00    0.0000000000E+00
  275.000000    0.0000000000E+00    0.0000000000E+00
  276.000000    0.0000000000E+00    0.0000000000E+00
  277.000000    0.0000000000E+00    0.0000000000E+00
  278.000000    0.0000000000E+00    0.0000000000E+00
  279.000000    0.0000000000E+00    0.0000000000E+00
  280.000000    0.0000000000E+00    0.0000000000E+00
  281.000000    0.0000000000E+00    0.0000000000E+00
  282.000000    0.0000000000E+00    0.0000000000E+00
  283.000000    0.0000000000E+00    0.0000000000E+00
  284.000000    0.0000000000E+00    0.0000000000E+00
  285.000000    0.0000000000E+00    0.0000000000E+00
  286.000000    0.0000000000E+00    0.0000000000E+00
  287.000000    0.0000000000E+00    0.0000000000E+00
  288.000000    0.0000000000E+00    0.0000000000E+00
  289.000000    0.0000000000E+00    0.0000000000E+00
  290.000000    0.0000000000E+00    0.0000000000E+00
  291.000000    0.0000000000E+00    0.0000000000E+00
  292.000000    0.0000000000E+00    0.0000000000E+00
  293.000000    0.0000000000E+00    0.0000000000E+00
  294.000000    0.0000000000E+00    0.0000000000E+00
  295.000000    0.0000000000E+00    0.0000000000E+00
  296.000000    0.0000000000E+00    0.0000000000E+00
  297.000000    0.0000000000E+00    0.0000000000E+00
  298.000000    0.0000000000E+00    0.0000000000E+00
  299.000000    0.0000000000E+00    0.0000000000E+00
  300.000000    0.0000000000E+00    0.0000000000E+00
  301.000000    0.0000000000E+00    0.0000000000E+00
  302.000000    0.0000000000E+00    0.0000000000E+00
  303.000000    0.0000000000E+00    0.0000000000E+00
  304.000000    0.0000000000E+00    0.0000000000E+00
  305.000000    0.0000000000E+00    0.0000000000E+00
  306.000000    0.0000000000E+00    0.0000000000E+00
  307.000000    0.0000000000E+00    0.0000000000E+00
  308.000000    0.0000000000E+00    0.0000000000E+00
  309.000000    0.0000000000E+00    0.0000000000E+00
  310.000000    0.0000000000E+00    0.0000000000E+00
  311.000000    0.0000000000E+00    0.0000000000E+00
  312.000000    0.0000000000E+00    0.0000000000E+00
  313.000000    0.0000000000E+00    0.0000000000E+00
  314.000000    0.0000000000E+00    0.0000000000E+00
  315.000000    0.0000000000E+00    0.0000000000E+00
  316.000000    0.0000000000E+00    0.0000000000E+00
  317.000000    0.0000000000E+00    0.0000000000E+00
  318.000000    0.0000000000E+00    0.0000000000E+00
  319.000000    0.0000000000E+00    0.0000000000E+00
  320.000000    0.0000000000E+00    0.0000000000E+00
  321.000000    0.0000000000E+00    0.0000000000E+00
  322.000000    0.0000000000E+00    0.0000000000E+00
  323.000000    0.0000000000E+00    0.0000000000E+00
  324.000000    0.0000000000E+00    0.0000000000E+00
  325.000000    0.0000000000E+00    0.0000000000E+00
  326.000000    0.0000000000E+00    0.0000000000E+00
  327.000000    0.0000000000E+00    0.0000000000E+00
  328.000000    0.0000000000E+00    0.0000000000E+00
  329.000000    0.0000000000E+00    0.0000000000E+00
  330.000000    0.0000000000E+00    0.0000000000E+00
  331.000000    0.0000000000E+00    0.0000000000E+00
  332.000000    0.0000000000E+00    0.0000000000E+00
  333.000000    0.0000000000E+00    0.0000000000E+00
  334.000000    0.0000000000E+00    0.0000000000E+00
  335.000000    0.0000000000E+00    0.0000000000E+00
  336.000000    0.0000000000E+00    0.0000000000E+00
  337.000000    0.0000000000E+00    0.0000000000E+00
  338.000000    0.0000000000E+00    0.0000000000E+00
  339.000000    0.0000000000E+00    0.0000000000E+00
  340.000000    0.0000000000E+00    0.0000000000E+00
  341.000000    0.0000000000E+00    0.0000000000E+00
  342.000000    0.0000000000E+00    0.0000000000E+00
  343.000000    0.0000000000E+00    0.0000000000E+00
  344.000000    0.0000000000E+00    0.0000000000E+00
  345.000000    0.0000000000E+00    0.0000000000E+00
  346.000000    0.0000000000E+00    0.0000000000E+00
  347.000000    0.0000000000E+00    0.0000000000E+00
  348.000000    0.0000000000E+00    0.0000000000E+00
  349.000000    0.0000000000E+00    0.0000000000E+00
  350.000000    0.0000000000E+00    0.0000000000E+00
  351.000000    0.0000000000E+00    0.0000000000E+00
  352.000000    0.0000000000E+00    0.0000000000E+00
  353.000000    0.0000000000E+00    0.0000000000E+00
  354.000000    0.0000000000E+00    0.0000000000E+00
  355.000000    0.0000000000E+00    0.0000000000E+00
  356.000000    0.0000000000E+00    0.0000000000E+00
  357.000000    0.0000000000E+00    0.0000000000E+00
  358.000000    0.0000000000E+00    0.0000000000E+00
  359.000000    0.0000000000E+00    0.0000000000E+00
  360.000000    0.0000000000E+00    0.0000000000E+00
  361.000000    0.0000000000E+00    0.0000000000E+00
  362.000000    0.0000000000E+00    0.0000000000E+00
  363.000000    0.0000000000E+00    0.0000000000E+00
  364.000000    0.0000000000E+00    0.0000000000E+00
  365.000000    0.0000000000E+00    0.0000000000E+00
  366.000000    0.0000000000E+00    0.0000000000E+00
  367.000000    0.0000000000E+00    0.0000000000E+00
  368.000000    0.0000000000E+00    0.0000000000E+00
  369.000000    0.0000000000E+00    0.0000000000E+00
  370.000000    0.0000000000E+00    0.0000000000E+00
  371.000000    0.0000000000E+00    0.0000000000E+00
  372.000000    0.0000000000E+00    0.0000000000E+00
  373.000000    0.0000000000E+00    0.0000000000E+00
  374.000000    0.0000000000E+00    0.0000000000E+00
  375.000000    0.0000000000E+00    0.0000000000E+00
  376.000000    0.0000000000E+00    0.0000000000E+00
  377.000000    0.0000000000E+00    0.0000000000E+00
  378.000000    0.0000000000E+00    0.0000000000E+00
  379.000000    0.0000000000E+00    0.0000000000E+00
  380.000000    0.0000000000E+00    0.0000000000E+00
  381.000000    0.0000000000E+00    0.0000000000E+00
  382.000000    0.0000000000E+00    0.0000000000E+00
  383.000000    0.0000000000E+00    0.0000000000E+00
  384.000000    0.0000000000E+00    0.0000000000E+00
  385.000000    0.0000000000E+00    0.0000000000E+00
  386.000000    0.0000000000E+00    0.0000000000E+00
  387.000000    0.0000000000E+00    0.0000000000E+00
  388.000000    0.0000000000E+00    0.0000000000E+00
  389.000000    0.0000000000E+00    0.0000000000E+00
  390.000000    0.0000000000E+00    0.0000000000E+00
  391.000000    0.0000000000E+00    0.0000000000E+00
  392.000000    0.0000000000E+00    0.0000000000E+00
  393.000000    0.0000000000E+00    0.0000000000E+00
  394.000000    0.0000000000E+00    0.0000000000E+00
  395.000000    0.0000000000E+00    0.0000000000E+00
  396.000000    0.0000000000E+00    0.0000000000E+00
  397.000000    0.0000000000E+00    0.0000000000E+00
  398.000000    0.0000000000E+00    0.0000000000E+00
  399.000000    0.0000000000E+00    0.0000000000E+00
  400.000000    0.0000000000E+00    0.0000000000E+00
  401.000000    0.0000000000E+00    0.0000000000E+00
  402.000000    0.0000000000E+00    0.0000000000E+00
  403.000000    0.0000000000E+00    0.0000000000E+00
  404.000000    0.0000000000E+00    0.0000000000E+00
  405.000000    0.0000000000E+00    0.0000000000E+00
  406.000000    0.0000000000E+00    0.0000000000E+00
  407.000000    0.0000000000E+00    0.0000000000E+00
  408.000000    0.0000000000E+00    0.0000000000E+00
  409.000000    0.0000000000E+00    0.0000000000E+00
  410.000000    0.0000000000E+00    0.0000000000E+00
  411.000000    0.0000000000E+00    0.0000000000E+00
  412.000000    0.0000000000E+00    0.0000000000E+00
  413.000000    0.0000000000E+00    0.0000000000E+00
  414.000000    0.0000000000E+00    0.0000000000E+00
  415.000000    0.0000000000E+00    0.0000000000E+00
  416.000000    0.0000000000E+00    0.0000000000E+00
  417.000000    0.0000000000E+00    0.0000000000E+00
  418.000000    0.0000000000E+00    0.0000000000E+00
  419.000000    0.0000000000E+00    0.0000000000E+00
  420.000000    0.0000000000E+00    0.0000000000E+00
  421.000000    0.0000000000E+00    0.0000000000E+00
  422.000000    0.0000000000E+00    0.0000000000E+00
  423.000000    0.0000000000E+00    0.0000000000E+00
  424.000000    0.0000000000E+00    0.0000000000E+00
  425.000000    0.0000000000E+00    0.0000000000E+00
  426.000000    0.0000000000E+00    0.0000000000E+00
  427.000000    0.0000000000E+00    0.0000000000E+00
  428.000000    0.0000000000E+00    0.0000000000E+00
  429.000000    0.0000000000E+00    0.0000000000E+00
  430.000000    0.0000000000E+00    0.0000000000E+00
  431.000000    0.0000000000E+00    0.0000000000E+00
  432.000000    0.0000000000E+00    0.0000000000E+00
  433.000000    0.0000000000E+00    0.0000000000E+00
  434.000000    0.0000000000E+00    0.0000000000E+00
  435.000000    0.0000000000E+00    0.0000000000E+00
  436.000000    0.0000000000E+00    0.0000000000E+00
  437.000000    0.0000000000E+00    0.0000000000E+00
  438.000000    0.0000000000E+00    0.0000000000E+00
  439.000000    0.0000000000E+00    0.0000000000E+00
  440.000000    0.0000000000E+00    0.0000000000E+00
  441.000000    0.0000000000E+00    0.0000000000E+00
  442.000000    0.0000000000E+00    0.0000000000E+00
  443.000000    0.0000000000E+00    0.0000000000E+00
  444.000000    0.0000000000E+00    0.0000000000E+00
  445.000000    0.0000000000E+00    0.0000000000E+00
  446.000000    0.0000000000E+00    0.0000000000E+00
  447.000000    0.0000000000E+00    0.0000000000E+00
  448.000000    0.0000000000E+00    0.0000000000E+00
  449.000000    0.0000000000E+00    0.0000000000E+00
  450.000000    0.0000000000E+00    0.0000000000E+00
  451.000000    0.0000000000E+00    0.0000000000E+00
  452.000000    0.0000000000E+00    0.0000000000E+00
  453.000000    0.0000000000E+00    0.0000000000E+00
  454.000000    0.0000000000E+00    0.0000000000E+00
  455.000000    0.0000000000E+00    0.0000000000E+00
  456.000000    0.0000000000E+00    0.0000000000E+00
  457.000000    0.0000000000E+00    0.0000000000E+00
  458.000000    0.0000000000E+00    0.0000000000E+00
  459.000000    0.0000000000E+00    0.0000000000E+00
  460.000000    0.0000000000E+00    0.0000000000E+00
  461.000000    0.0000000000E+00    0.0000000000E+00
  462.000000    0.0000000000E+00    0.0000000000E+00
  463.000000    0.0000000000E+00    0.0000000000E+00
  464.000000    0.0000000000E+00    0.0000000000E+00
  465.000000    0.0000000000E+00    0.0000000000E+00
  466.000000    0.0000000000E+00    0.0000000000E+00
  467.000000    0.0000000000E+00    0.0000000000E+00
  468.000000    0.0000000000E+00    0.0000000000E+00
  469.000000    0.0000000000E+00    0.0000000000E+00
  470.000000    0.0000000000E+00    0.0000000000E+00
  471.000000    0.0000000000E+00    0.0000000000E+00
  472.000000    0.0000000000E+00    0.0000000000E+00
  473.000000    0.0000000000E+00    0.0000000000E+00
  474.000000    0.0000000000E+00    0.0000000000E+00
  475.000000    0.0000000000E+00    0.0000000000E+00
  476.000000    0.0000000000E+00    0.0000000000E+00
  477.000000    0.0000000000E+00    0.0000000000E+00
  478.000000    0.0000000000E+00    0.0000000000E+00
  479.000000    0.0000000000E+00    0.0000000000E+00
  480.000000    0.0000000000E+00    0.0000000000E+00
  481.000000    0.0000000000E+00    0.0000000000E+00
  482.000000    0.0000000000E+00    0.0000000000E+00
  483.000000    0.0000000000E+00    0.0000000000E+00
  484.000000    0.0000000000E+00    0.0000000000E+00
  485.000000    0.0000000000E+00    0.0000000000E+00
  486.000000    0.0000000000E+00    0.0000000000E+00
  487.000000    0.0000000000E+00    0.0000000000E+00
  488.000000    0.0000000000E+00    0.0000000000E+00
  489.000000    0.0000000000E+00    0.0000000000E+00
  490.000000    0.0000000000E+00    0.0000000000E+00
  491.000000    0.0000000000E+00    0.0000000000E+00
  492.000000    0.0000000000E+00    0.0000000000E+00
  493.000000    0.0000000000E+00    0.0000000000E+00
  494.000000    0.0000000000E+00    0.0000000000E+00
  495.000000    0.0000000000E+00    0.0000000000E+00
  496.000000    0.0000000000E+00    0.0000000000E+00
  497.000000    0.0000000000E+00    0.0000000000E+00
  498.000000    0.0000000000E+00    0.0000000000E+00
  499.000000    0.0000000000E+00    0.0000000000E+00
  500.000000    0.0000000000E+00    0.0000000000E+00
  501.000000    0.0000000000E+00    0.0000000000E+00
  502.000000    0.0000000000E+00    0.0000000000E+00
  503.000000    0.0000000000E+00    0.0000000000E+00
  504.000000    0.0000000000E+00    0.0000000000E+00
  505.000000    0.0000000000E+00    0.0000000000E+00
  506.000000    0.0000000000E+00    0.0000000000E+00
  507.000000    0.0000000000E+00    0.0000000000E+00
  508.000000    0.0000000000E+00    0.0000000000E+00
  509.000000    0.0000000000E+00    0.0000000000E+00
  510.000000    0.0000000000E+00    0.0000000000E+00
  511.000000    0.0000000000E+00    0.0000000000E+00
  512.000000    0.0000000000E+00    0.0000000000E+00
  513.000000    0.0000000000E+00    0.0000000000E+00
  514.000000    0.0000000000E+00    0.0000000000E+00
  515.000000    0.0000000000E+00    0.0000000000E+00
  516.000000    0.0000000000E+00    0.0000000000E+00
  517.000000    0.0000000000E+00    0.0000000000E+00
  518.000000    0.0000000000E+00    0.0000000000E+00
