# Absorption Cross-sections (XS) & Absorbance
# [Non-airy] IAO model, mean latitude, summer, H=0
# Wavenumber range: 0-4000 cm-1, T: 296 K, P: 1 atm, step: 1 cm-1, Profile: Voigt, Wing: 50 HW, Scut: 1e-28 cm/mol
# XS in HITRAN-compatible units. Absorbance for path=1m in PNNL-compatible units. Definition in Eqs(7)-(9) of https://spectra.iao.ru/home.sim-theory.sp-functions.
# WN,cm-1      XS,cm**2/molecule   Absorbance,1/(ppm*m) (FORMAT F12.6,3X,E17.10,3X,E17.10)

  221.000000    1.8837076507E-21    5.4127152716E-02
  222.000000    3.9244036538E-21    1.1276526684E-01
  223.000000    1.6553001771E-21    4.7564007845E-02
  224.000000    2.8499454756E-21    8.1891387939E-02
  225.000000    1.5447127312E-21    4.4386347250E-02
  226.000000    6.8027594112E-21    1.9547300633E-01
  227.000000    6.4823564518E-21    1.8626642913E-01
  228.000000    2.0591049071E-20    5.9167082386E-01
  229.000000    2.6956670895E-21    7.7458295700E-02
  230.000000    1.1351727630E-21    3.2618474249E-02
  231.000000    1.9731168999E-21    5.6696271167E-02
  232.000000    8.6969959451E-22    2.4990269987E-02
  233.000000    6.1385951679E-22    1.7638866519E-02
  234.000000    3.1925882582E-22    9.1737012450E-03
  235.000000    1.7083051313E-22    4.9087071812E-03
  236.000000    1.3721354328E-22    3.9427447296E-03
  237.000000    1.1219984536E-22    3.2239918770E-03
  238.000000    1.2052307314E-22    3.4631545839E-03
  239.000000    1.2310230943E-22    3.5372673140E-03
  240.000000    1.3637608522E-22    3.9186808998E-03
  241.000000    1.6570277932E-22    4.7613649803E-03
  242.000000    2.2459295126E-22    6.4535369736E-03
  243.000000    3.7668052251E-22    1.0823677527E-02
  244.000000    1.3090752881E-21    3.7615453760E-02
  245.000000    2.7667453036E-21    7.9500683407E-02
  246.000000    2.5568620030E-21    7.3469818980E-02
  247.000000    2.7059939620E-21    7.7755031876E-02
  248.000000    1.4499456748E-20    4.1663275583E-01
  249.000000    2.4684718398E-21    7.0929983320E-02
  250.000000    1.3028380955E-21    3.7436231962E-02
  251.000000    8.9964613337E-22    2.5850764917E-02
  252.000000    1.3727890961E-21    3.9446229899E-02
  253.000000    4.7804664148E-21    1.3736369101E-01
  254.000000    4.2799655245E-20    1.2298211321E+00
  255.000000    3.7879782010E-21    1.0884516740E-01
  256.000000    1.2009223114E-21    3.4507746107E-02
  257.000000    6.5960038457E-22    1.8953201540E-02
  258.000000    3.3233205340E-22    9.5493522043E-03
  259.000000    2.2117243736E-22    6.3552506615E-03
  260.000000    1.6421851778E-22    4.7187156602E-03
  261.000000    1.3922372384E-22    4.0005060016E-03
  262.000000    1.2982122958E-22    3.7303312521E-03
  263.000000    1.5623465388E-22    4.4893043603E-03
  264.000000    1.7130992106E-22    4.9224826662E-03
  265.000000    3.7111234236E-22    1.0663679378E-02
  266.000000    2.0026687954E-21    5.7545426270E-02
  267.000000    7.8135041008E-22    2.2451611828E-02
  268.000000    2.6675162136E-22    7.6649398015E-03
  269.000000    1.3030598875E-22    3.7442605014E-03
  270.000000    9.7285221685E-23    2.7954295610E-03
  271.000000    1.1382773582E-22    3.2707682840E-03
  272.000000    2.4469564453E-22    7.0311752012E-03
  273.000000    1.7972378344E-22    5.1642497015E-03
  274.000000    2.3040167026E-22    6.6204468550E-03
  275.000000    4.4817048186E-22    1.2877896475E-02
  276.000000    1.4328925581E-21    4.1173265018E-02
  277.000000    1.7044446429E-21    4.8976143110E-02
  278.000000    1.2343403355E-20    3.5467991975E-01
  279.000000    5.0202700844E-21    1.4425429839E-01
  280.000000    2.9901409183E-21    8.5919815669E-02
  281.000000    2.1779931704E-21    6.2583261740E-02
  282.000000    6.2095688501E-21    1.7842804923E-01
  283.000000    2.1225677232E-21    6.0990646430E-02
  284.000000    6.2529753084E-22    1.7967530647E-02
  285.000000    3.8371268169E-22    1.1025742191E-02
  286.000000    2.7237910351E-22    7.8266419560E-03
  287.000000    2.6523348119E-22    7.6213170001E-03
  288.000000    4.6659948871E-22    1.3407442377E-02
  289.000000    2.1754294209E-21    6.2509594014E-02
  290.000000    1.7902405825E-21    5.1441435390E-02
  291.000000    6.6663740815E-22    1.9155405980E-02
  292.000000    2.1646989354E-22    6.2201260272E-03
  293.000000    1.3506494234E-22    3.8810060349E-03
  294.000000    1.0940046078E-22    3.1435533244E-03
  295.000000    9.8953078490E-23    2.8433543756E-03
  296.000000    1.1088126496E-22    3.1861032998E-03
  297.000000    1.4403391122E-22    4.1387237058E-03
  298.000000    3.7193444703E-22    1.0687302038E-02
  299.000000    3.7693842862E-22    1.0831088297E-02
  300.000000    4.3225025871E-22    1.2420438891E-02
  301.000000    1.0292557151E-21    2.9575014602E-02
  302.000000    4.4975070993E-21    1.2923303333E-01
  303.000000    3.1616045878E-20    9.0846716201E-01
  304.000000    2.4820279560E-21    7.1319509780E-02
  305.000000    7.1198367324E-22    2.0458402342E-02
  306.000000    3.2081786267E-22    9.2184991870E-03
  307.000000    1.8137789625E-22    5.2117795910E-03
  308.000000    1.2546536747E-22    3.6051682984E-03
  309.000000    1.0937104066E-22    3.1427079558E-03
  310.000000    9.0245209908E-23    2.5931392574E-03
  311.000000    7.7385661839E-23    2.2236282444E-03
  312.000000    1.0276494341E-22    2.9528859128E-03
  313.000000    9.2158354772E-23    2.6481122699E-03
  314.000000    2.1164300083E-22    6.0814283059E-03
  315.000000    1.2351731804E-21    3.5491923250E-02
  316.000000    2.2472600599E-22    6.4573602176E-03
  317.000000    8.8386670931E-23    2.5397353107E-03
  318.000000    6.7983638689E-23    1.9534670319E-03
  319.000000    7.2446271588E-23    2.0816979771E-03
  320.000000    9.6884029856E-23    2.7839015665E-03
  321.000000    1.5943785237E-22    4.5813462513E-03
  322.000000    3.0607783647E-22    8.7949538194E-03
  323.000000    1.1766995956E-21    3.3811721627E-02
  324.000000    4.6576121700E-21    1.3383355167E-01
  325.000000    7.3021945018E-22    2.0982395904E-02
  326.000000    5.4555535243E-22    1.5676189383E-02
  327.000000    2.1659688605E-21    6.2237750770E-02
  328.000000    4.5336846585E-21    1.3027257270E-01
  329.000000    6.3426926094E-22    1.8225327660E-02
  330.000000    2.2309890344E-22    6.4106064507E-03
  331.000000    1.3347483915E-22    3.8353154214E-03
  332.000000    1.0429720008E-22    2.9969143431E-03
  333.000000    1.2208964652E-22    3.5081690833E-03
  334.000000    2.8906026753E-22    8.3059646961E-03
  335.000000    1.5629313372E-21    4.4909847416E-02
  336.000000    3.9400347175E-22    1.1321441561E-02
  337.000000    1.2193816105E-22    3.5038162438E-03
  338.000000    7.7687671971E-23    2.2323063153E-03
  339.000000    8.8473426857E-23    2.5422281875E-03
  340.000000    2.6169857018E-22    7.5197435590E-03
  341.000000    3.3248540012E-22    9.5537585256E-03
  342.000000    1.1473324439E-22    3.2967875022E-03
  343.000000    4.1593979439E-22    1.1951767973E-02
  344.000000    1.2680248803E-22    3.6435896153E-03
  345.000000    6.7734345797E-23    1.9463037577E-03
  346.000000    9.3429512163E-23    2.6846381768E-03
  347.000000    9.3639087120E-23    2.6906601811E-03
  348.000000    1.8531502191E-22    5.3249104168E-03
  349.000000    7.2992558252E-22    2.0973951802E-02
  350.000000    4.0408542230E-21    1.1611140059E-01
  351.000000    8.3948597486E-22    2.4122100660E-02
  352.000000    3.7203533438E-21    1.0690200972E-01
  353.000000    5.5143892955E-22    1.5845250265E-02
  354.000000    1.7396384066E-21    4.9987413740E-02
  355.000000    9.7938262792E-22    2.8141942858E-02
  356.000000    2.7414625628E-22    7.8774199778E-03
  357.000000    7.2569794903E-22    2.0852473417E-02
  358.000000    4.4001852565E-22    1.2643655148E-02
  359.000000    2.4753987495E-22    7.1129023707E-03
  360.000000    7.1408910869E-23    2.0518900703E-03
  361.000000    3.8254044094E-23    1.0992058592E-03
  362.000000    2.9663049778E-23    8.5234904933E-04
  363.000000    2.9359880042E-23    8.4363765795E-04
  364.000000    1.9376093172E-23    5.5675983146E-04
  365.000000    1.7905558363E-23    5.1450494009E-04
  366.000000    1.8793479328E-23    5.4001878968E-04
  367.000000    2.1418835669E-23    6.1545675030E-04
  368.000000    3.6277070436E-23    1.0423987665E-03
  369.000000    1.1311262672E-22    3.2502200744E-03
  370.000000    5.2305000375E-22    1.5029512366E-02
  371.000000    9.7413267883E-23    2.7991088878E-03
  372.000000    6.8516586479E-23    1.9687809509E-03
  373.000000    1.2665368392E-22    3.6393138230E-03
  374.000000    7.5841521180E-22    2.1792583353E-02
  375.000000    9.8869523533E-22    2.8409534766E-02
  376.000000    1.1671512655E-21    3.3537356375E-02
  377.000000    2.5277591648E-22    7.2633567257E-03
  378.000000    7.5523458894E-23    2.1701190159E-03
  379.000000    4.3736085174E-23    1.2567288562E-03
  380.000000    2.6741901586E-23    7.6841169620E-04
  381.000000    2.5935516468E-23    7.4524072781E-04
  382.000000    2.7642277302E-23    7.9428342522E-04
  383.000000    5.9496969811E-23    1.7096079478E-03
  384.000000    2.3185982766E-22    6.6623460894E-03
  385.000000    3.7715120366E-22    1.0837202253E-02
  386.000000    1.1226991393E-22    3.2260052532E-03
  387.000000    3.1983071738E-23    9.1901341889E-04
  388.000000    1.8800044629E-23    5.4020743946E-04
  389.000000    1.5799026871E-23    4.5397508465E-04
  390.000000    1.8551932107E-23    5.3307808242E-04
  391.000000    1.9895826602E-23    5.7169404416E-04
  392.000000    3.1508793231E-23    9.0538532477E-04
  393.000000    7.6064842881E-23    2.1856753437E-03
  394.000000    1.0601390077E-21    3.0462426559E-02
  395.000000    2.0542117133E-22    5.9026479547E-03
  396.000000    2.6147771963E-22    7.5133975576E-03
  397.000000    6.7513237346E-22    1.9399503457E-02
  398.000000    5.5317849410E-22    1.5895235557E-02
  399.000000    1.5377400441E-21    4.4185991479E-02
  400.000000    2.6830675410E-22    7.7096255612E-03
  401.000000    1.1266735456E-22    3.2374254593E-03
  402.000000    3.5122110617E-23    1.0092117236E-03
  403.000000    1.9732620085E-23    5.6700440773E-04
  404.000000    1.2798947068E-23    3.6776968140E-04
  405.000000    1.1527197284E-23    3.3122675247E-04
  406.000000    9.5662165671E-24    2.7487920689E-04
  407.000000    6.7574839634E-24    1.9417204486E-04
  408.000000    6.3177890283E-24    1.8153768788E-04
  409.000000    6.3860328319E-24    1.8349863059E-04
  410.000000    6.7807436527E-24    1.9484039738E-04
  411.000000    7.3789664635E-24    2.1202995300E-04
  412.000000    8.1933579404E-24    2.3543097907E-04
  413.000000    1.0563986334E-23    3.0354949260E-04
  414.000000    1.4948979949E-23    4.2954952184E-04
  415.000000    2.6752810902E-23    7.6872516852E-04
  416.000000    4.2597487587E-23    1.2240119718E-03
  417.000000    1.2185238679E-22    3.5013515745E-03
  418.000000    5.0992850133E-22    1.4652474260E-02
  419.000000    1.1689531355E-21    3.3589131976E-02
  420.000000    9.6553151179E-22    2.7743939762E-02
  421.000000    1.2733599494E-22    3.6589196003E-03
  422.000000    7.6034115833E-23    2.1847924213E-03
  423.000000    5.0329170881E-22    1.4461770208E-02
  424.000000    5.6598324440E-23    1.6263171991E-03
  425.000000    1.0132828224E-22    2.9116043593E-03
  426.000000    5.0461849151E-23    1.4499894473E-03
  427.000000    1.7470195829E-23    5.0199507193E-04
  428.000000    1.0081800185E-23    2.8969417735E-04
  429.000000    1.0618782223E-23    3.0512401795E-04
  430.000000    1.1446209577E-23    3.2889962173E-04
  431.000000    5.3581520827E-23    1.5396312477E-03
  432.000000    1.5532809919E-23    4.4632550825E-04
  433.000000    8.1610340493E-24    2.3450217242E-04
  434.000000    1.2648907844E-23    3.6345839881E-04
  435.000000    3.7796453576E-23    1.0860572839E-03
  436.000000    7.8374224251E-23    2.2520339626E-03
  437.000000    4.5885133925E-23    1.3184804183E-03
  438.000000    9.4995115892E-24    2.7296248136E-04
  439.000000    7.3003057093E-24    2.0976968578E-04
  440.000000    9.7474593239E-24    2.8008710333E-04
  441.000000    2.8078524663E-23    8.0681871832E-04
  442.000000    1.6319286341E-22    4.6892441278E-03
  443.000000    5.4764545969E-23    1.5736247299E-03
  444.000000    1.2149221254E-22    3.4910021942E-03
  445.000000    1.7067127161E-23    4.9041314766E-04
  446.000000    3.0284244533E-23    8.7019868931E-04
  447.000000    1.2326944352E-22    3.5420698069E-03
  448.000000    1.2873358689E-23    3.6990785245E-04
  449.000000    6.8612159032E-24    1.9715271681E-04
  450.000000    7.5099366575E-24    2.1579329902E-04
  451.000000    1.1430625021E-23    3.2845180933E-04
  452.000000    3.2441893740E-23    9.3219738009E-04
  453.000000    1.1065919560E-22    3.1797222765E-03
  454.000000    2.2569737645E-23    6.4852719359E-04
  455.000000    2.1588090126E-23    6.2032017050E-04
  456.000000    4.4043319564E-23    1.2655570429E-03
  457.000000    1.8788602736E-22    5.3987866387E-03
  458.000000    5.8891431244E-22    1.6922081786E-02
  459.000000    7.1007447455E-23    2.0403542720E-03
  460.000000    2.5661289686E-23    7.3736099399E-04
  461.000000    3.7282509180E-23    1.0712894154E-03
  462.000000    2.5269431291E-23    7.2610118986E-04
  463.000000    8.0508897006E-24    2.3133724395E-04
  464.000000    5.6895112422E-24    1.6348452148E-04
  465.000000    4.9114358728E-24    1.4112701588E-04
  466.000000    6.3834001526E-24    1.8342298221E-04
  467.000000    1.3579092620E-23    3.9018667239E-04
  468.000000    9.3621003355E-23    2.6901405555E-03
  469.000000    2.8951283670E-23    8.3189689861E-04
  470.000000    1.5827878914E-23    4.5480412994E-04
  471.000000    2.9911887316E-23    8.5949923926E-04
  472.000000    1.9843669402E-22    5.7019533989E-03
  473.000000    1.8651422744E-22    5.3593688321E-03
  474.000000    2.8459164657E-23    8.1775616876E-04
  475.000000    1.1211157416E-23    3.2214554597E-04
  476.000000    1.5376625842E-23    4.4183765717E-04
  477.000000    9.0226838723E-24    2.5926113729E-04
  478.000000    3.5821688928E-24    1.0293136657E-04
  479.000000    3.0806853632E-24    8.8521553254E-05
  480.000000    3.7655141869E-24    1.0819967810E-04
  481.000000    1.3905807041E-23    3.9957460545E-04
  482.000000    7.2531588040E-24    2.0841494916E-04
  483.000000    1.9704102644E-23    5.6618497701E-04
  484.000000    1.2045766183E-22    3.4612750313E-03
  485.000000    1.9915899710E-23    5.7227083230E-04
  486.000000    4.3153525713E-23    1.2399893771E-03
  487.000000    6.1275414053E-24    1.7607104228E-04
  488.000000    3.3102944719E-24    9.5119226353E-05
  489.000000    3.2499818348E-24    9.3386180719E-05
  490.000000    4.6335873139E-24    1.3314321257E-04
  491.000000    1.1677623703E-23    3.3554916087E-04
  492.000000    6.5873781699E-23    1.8928416204E-03
  493.000000    1.0999190508E-23    3.1605481040E-04
  494.000000    9.9136553421E-24    2.8486264122E-04
  495.000000    2.8938481779E-24    8.3152904432E-05
  496.000000    1.9761469389E-24    5.6783337430E-05
  497.000000    1.9240513484E-24    5.5286403454E-05
  498.000000    2.3784956499E-24    6.8344574184E-05
  499.000000    3.6443172911E-24    1.0471716165E-04
  500.000000    6.9985951863E-24    2.0110022396E-04
  501.000000    2.0196999118E-23    5.8034804669E-04
  502.000000    1.7002262877E-22    4.8854931332E-03
  503.000000    4.5400127315E-23    1.3045440589E-03
  504.000000    1.5888127283E-23    4.5653532886E-04
  505.000000    1.1005042599E-23    3.1622296653E-04
  506.000000    1.9551145286E-23    5.6178984370E-04
  507.000000    1.1899552341E-22    3.4192614047E-03
  508.000000    1.5905691596E-23    4.5704002834E-04
  509.000000    6.0636990003E-24    1.7423657099E-04
  510.000000    9.1707229460E-24    2.6351494682E-04
  511.000000    9.2885715630E-24    2.6690125259E-04
  512.000000    4.6147601150E-24    1.3260222487E-04
  513.000000    3.3630133504E-24    9.6634070118E-05
  514.000000    6.4056702336E-24    1.8406289896E-04
  515.000000    1.3087626791E-23    3.7606471137E-04
  516.000000    2.5192561347E-23    7.2389238044E-04
